Time,Day,Hour,Min,10->11, Event, Episode No, Duration, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI,,hist, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI Diff, Flow Diff
41410,28,18,10,,0,0,0,415.200012,21.700001,13.799999,66683.98438,299.539154,,,367.120056,27.946672,12.331666,73329.60156,13.942932,48.079956
41415,28,18,15,,0,0,0,422.399994,22.4,13.76,67106.38281,290.178589,,,371.119995,29.276669,12.448668,73700.72656,13.050446,51.279999
41420,28,18,20,,0,0,0,393.600006,23.200001,13.330001,67499.98438,280.172394,,,381.600037,30.333338,12.370333,74082.32813,11.088043,11.999969
41425,28,18,25,,0,0,0,192,25.9,3.84,67691.98438,250.965256,,,373.28006,31.1,12.399333,74455.60938,-15.507492,-181.28006
41430,28,18,30,,0,0,0,412.799988,34.799999,5.56,68104.78125,186.781616,,,360.399963,32.490002,10.788333,74816.00781,-68.612442,52.400024
41435,28,18,35,,0,0,0,396,42.099998,5.03,68500.78125,154.394302,,,384.079987,34.129993,10.482666,75200.07031,-88.031937,11.920013
41440,28,18,40,,0,0,0,396,47.099998,5.19,68896.78125,138.004257,,,350.320038,35.870003,9.526667,75550.39844,-93.983749,45.679962
41445,28,18,45,,0,0,0,283.200012,49.099998,3.81,69179.98438,132.382889,,,383.600006,37.820004,9.072333,75934,-84.967224,-100.399994
41450,28,18,50,,0,0,0,295.200012,52,3.63,69475.1875,125,,,359.360046,39.909996,8.102001,76293.375,-79.74855,-64.160034
41455,28,18,55,,0,0,0,381.600006,54.299999,4.87,69856.78906,119.705345,,,370.640015,42.123329,7.584333,76664.01563,-70.723625,10.959991
41460,28,19,0,,0,0,0,364.799988,57,4.38,70221.58594,114.035088,,,371.839996,44.610001,6.720334,77035.84375,-61.68264,-7.040009
41465,28,19,5,,0,0,0,364.799988,58.200001,4.56,70586.38281,111.683846,,,355.439972,46.766663,6.367333,77391.27344,-55.096519,9.360016
41470,28,19,10,,0,0,0,367.200012,58.5,4.74,70953.58594,111.111115,,,352.640045,48.606667,5.683667,77743.91406,-44.202164,14.559967
41475,28,19,15,,0,0,0,405.600006,59,5.09,71359.1875,110.169495,,,356.639984,50.240002,5.755667,78100.57031,-37.795456,48.960022
41480,28,19,20,,0,0,0,393.600006,58.400002,5.33,71752.78906,111.301369,,,353.920013,51.696667,5.145334,78454.48438,-27.90551,39.679993
41485,28,19,25,,0,0,0,388.799988,58.299999,5.1,72141.58594,111.492279,,,326.800018,53.376667,4.584,78781.28906,-19.346695,61.999969
41490,28,19,30,,0,0,0,369.600006,59.299999,4.61,72511.1875,109.612144,,,329.679993,54.84333,4.508333,79110.96875,-15.736832,39.920013
41495,28,19,35,,0,0,0,352.799988,59.700001,4.48,72863.98438,108.877724,,,322.399994,56.096661,4.322667,79433.36719,-12.516914,30.399994
41500,28,19,40,,0,0,0,410.399994,59.200001,5.34,73274.38281,109.797295,,,321.279968,57.063332,4.106,79754.64063,-6.480103,89.120026
41505,28,19,45,,0,0,0,292.799988,59.900002,3.58,73567.17969,108.514191,,,294.080017,57.970005,3.711334,80048.72656,-4.647194,-1.280029
41510,28,19,50,,0,0,0,146.399994,59.700001,1.79,73713.57813,108.877724,,,282.080017,58.476665,3.586334,80330.79688,-2.846985,-135.680023
41515,28,19,55,,0,0,0,324,61.099998,3.93,74037.57813,106.38298,,,288.879974,59.076668,3.613,80619.67969,-4.002419,35.120026
41520,28,20,0,,0,0,0,321.600006,61,3.96,74359.17969,106.557381,,,285.440002,59.356663,3.635,80905.13281,-3.166405,36.160004
41525,28,20,5,,0,0,0,300,60.400002,3.85,74659.17969,107.615891,,,285.039978,59.556667,3.629333,81190.16406,-1.719414,14.960022
41530,28,20,10,,0,0,0,309.600006,60.599998,3.98,74968.78125,107.260727,,,286.319977,59.856674,3.64,81476.47656,-1.517075,23.280029
41535,28,20,15,,0,0,0,336,60.5,4.21,75304.78125,107.438019,,,291.759949,60,3.713333,81768.24219,-1.046761,44.240051
41540,28,20,20,,0,0,0,352.799988,60.799999,4.38,75657.57813,106.907898,,,279.359985,60.000011,3.547333,82047.60156,-1.578026,73.440002
41545,28,20,25,,0,0,0,348,60.900002,4.31,76005.57813,106.732346,,,281.199982,60.343334,3.500666,82328.79688,-1.118896,66.800018
41550,28,20,30,,0,0,0,324,60.700001,4.11,76329.57813,107.084015,,,266.879974,60.513321,3.37,82595.67188,-0.426102,57.120026
41555,28,20,35,,0,0,0,336,60.400002,4.32,76665.57813,107.615891,,,270.400024,60.429996,3.448334,82866.08594,-0.05407,65.599976
41560,28,20,40,,0,0,0,336,59.900002,4.37,77001.57813,108.514191,,,266.799988,60.476665,3.366667,83132.89063,0.921158,69.200012
41565,28,20,45,,0,0,0,314.399994,60.099998,4.01,77315.97656,108.153084,,,272.000031,60.560001,3.430667,83404.875,0.728378,42.399963
41570,28,20,50,,0,0,0,300,61,3.54,77615.97656,106.557381,,,256.639984,60.830002,3.175667,83661.52344,-0.375534,43.360016
41575,28,20,55,,0,0,0,297.600006,60.5,3.8,77913.57813,107.438019,,,252,60.896667,3.158667,83913.51563,0.59552,45.600006
41580,28,21,0,,0,0,0,295.200012,61.400002,3.63,78208.78125,105.86319,,,266.720001,61.006672,3.373667,84180.23438,-0.780884,28.480011
41585,28,21,5,,0,0,0,302.399994,60.900002,3.79,78511.17969,106.732346,,,262,60.926659,3.305333,84442.25,-0.078407,40.399994
41590,28,21,10,,0,0,0,307.200012,61.599998,3.76,78818.38281,105.519485,,,269.680023,60.979996,3.403333,84711.92188,-1.160957,37.519989
41595,28,21,15,,0,0,0,168,61.299999,2.04,78986.38281,106.035889,,,271.759979,60.933342,3.407333,84983.69531,-0.716713,-103.759979
41600,28,21,20,,0,0,0,268.799988,61.299999,3.36,79255.17969,106.035889,,,280.23996,60.876667,3.575667,85263.92188,-0.812126,-11.439972
41605,28,21,25,,0,0,0,302.399994,61.400002,3.79,79557.57813,105.86319,,,281.680023,60.946667,3.541,85545.60156,-0.876167,20.719971
41610,28,21,30,,0,0,0,112.800003,61.799999,1.41,79670.375,105.177994,,,256.080017,61.186665,3.165,85801.67969,-1.139397,-143.280014
41615,28,21,35,,0,0,0,276,61.099998,3.51,79946.375,106.38298,,,276.240021,61.410011,3.423333,86077.91406,0.443436,-0.240021
41620,28,21,40,,0,0,0,292.799988,61.400002,3.63,80239.17188,105.86319,,,265.759979,61.476665,3.255,86343.67188,0.067329,27.040009
41625,28,21,45,,0,0,0,297.600006,61.099998,3.8,80536.77344,106.38298,,,261.279999,61.603333,3.245,86604.96094,0.810173,36.320007
41630,28,21,50,,0,0,0,290.399994,60.299999,3.92,80827.17188,107.794365,,,257.919983,61.533329,3.219666,86862.88281,2.100677,32.480011
41635,28,21,55,,0,0,0,261.600006,60.599998,3.24,81088.77344,107.260727,,,238.399963,61.539989,2.965,87101.28906,1.5756,23.200043
41640,28,22,0,,0,0,0,297.600006,60.900002,3.74,81386.375,106.732346,,,235.440002,61.536667,2.948,87336.71875,1.045746,62.160004
41645,28,22,5,,0,0,0,280.799988,60.700001,3.5,81667.17188,107.084015,,,233.679977,61.413338,2.931667,87570.40625,1.179596,47.12001
41650,28,22,10,,0,0,0,259.200012,61.900002,3.04,81926.375,105.008072,,,236.880051,61.423332,2.984,87807.28906,-0.87973,22.319962
41655,28,22,15,,0,0,0,256.799988,61.700001,3.28,82183.17188,105.348457,,,229.199997,61.42667,2.84,88036.48438,-0.5392,27.599991
41660,28,22,20,,0,0,0,240,61.599998,2.96,82423.17188,105.519485,,,216.320007,61.523335,2.689334,88252.80469,-0.209816,23.679993
41665,28,22,25,,0,0,0,230.399994,61.099998,2.95,82653.57031,106.38298,,,223.12001,61.959995,2.724666,88475.90625,1.41909,7.279984
41670,28,22,30,,0,0,0,235.199997,61.700001,2.84,82888.77344,105.348457,,,213.52002,62.036678,2.638333,88689.44531,0.518791,21.679977
41675,28,22,35,,0,0,0,204,61.700001,2.59,83092.77344,105.348457,,,206.800018,62.043331,2.538666,88896.24219,0.518425,-2.800018
41680,28,22,40,,0,0,0,232.800003,61.799999,2.83,83325.57031,105.177994,,,215.759979,61.973335,2.644666,89112,0.22715,17.040024
41685,28,22,45,,0,0,0,182.399994,61.599998,2.22,83507.96875,105.519485,,,196.88002,62.320004,2.372334,89308.875,1.158722,-14.480026
41690,28,22,50,,0,0,0,206.399994,61.799999,2.72,83714.36719,105.177994,,,186.559998,62.383339,2.303333,89495.45313,0.934097,19.839996
41695,28,22,55,,0,0,0,168,61.400002,2.04,83882.36719,105.86319,,,156.639984,62.403336,1.905,89652.07031,1.648598,11.360016
41700,28,23,0,,0,0,0,136.800003,61.400002,1.56,84019.16406,105.86319,,,148.799988,62.619995,1.786333,89800.88281,2.007454,-11.999985
41705,28,23,5,,0,0,0,160.800003,62.299999,1.96,84179.96094,104.33387,,,144.959991,62.526665,1.782,89945.84375,0.316452,15.840012
41710,28,23,10,,0,0,0,187.199997,62.299999,2.25,84367.16406,104.33387,,,148.959991,62.386665,1.807334,90094.80469,0.088867,38.240005
41715,28,23,15,,0,0,0,60,62.299999,0.8,84427.16406,104.33387,,,124.879997,62.436668,1.55,90219.69531,0.182861,-64.879997
41720,28,23,20,,0,0,0,163.199997,61.799999,2.08,84590.36719,105.177994,,,124.400017,62.603336,1.508667,90344.07031,1.295219,38.79998
41725,28,23,25,,0,0,0,144,61.099998,1.97,84734.36719,106.38298,,,119.68,62.590012,1.473,90463.76563,2.474136,24.32
41730,28,23,30,,0,0,0,93.599998,61.200001,1.3,84827.96875,106.209152,,,107.120003,62.466656,1.334333,90570.89063,2.086937,-13.520004
41735,28,23,35,,0,0,0,127.199997,60.200001,1.7,84955.17188,107.973419,,,105.439995,62.409996,1.299333,90676.32813,3.751045,21.760002
41740,28,23,40,,0,0,0,129.600006,60.799999,1.49,85084.77344,106.907898,,,103.840004,62.110004,1.272333,90780.16406,2.123039,25.760002
41745,28,23,45,,0,0,0,120,60.900002,1.61,85204.77344,106.732346,,,91.439995,62.240002,1.130667,90871.60938,2.176605,28.560005
41750,28,23,50,,0,0,0,93.599998,61.599998,1.19,85298.375,105.519485,,,87.200005,62.283329,1.086334,90958.80469,1.057693,6.399994
41755,28,23,55,,0,0,0,79.199997,61.599998,0.85,85377.57813,105.519485,,,83.519997,62.523331,1.022667,91042.32031,1.447899,-4.32
41760,29,0,0,,0,0,0,81.599998,71.400002,0.98,81.599998,91.036415,,,67.519997,71.019997,0.877667,67.519997,-0.49012,14.080002
41765,29,0,5,,0,0,0,103.199997,70.699997,1.32,184.799988,91.937767,,,73.439987,70.539993,0.933333,140.959991,-0.214233,29.76001
41770,29,0,10,,0,0,0,86.400002,68.199997,1.29,271.199982,95.307922,,,66.800011,69.846672,0.856667,207.759995,2.22747,19.599991
41775,29,0,15,,0,0,0,69.599998,68.699997,0.81,340.799988,94.614265,,,55.519997,69.200005,0.694667,263.279968,0.659752,14.080002
41780,29,0,20,,0,0,0,69.599998,66.699997,0.97,410.399994,97.451279,,,58.240002,68.779999,0.753667,321.52002,2.918999,11.359997
41785,29,0,25,,0,0,0,81.599998,68,1.11,492,95.588234,,,56.879997,68.476662,0.748333,378.400024,0.6175,24.720001
41790,29,0,30,,0,0,0,72,64.900002,0.96,564,100.154083,,,51.760006,67.866669,0.679333,430.160004,4.321709,20.239994
41795,29,0,35,,0,0,0,55.200001,63.400002,0.86,619.200012,102.523659,,,45.440006,67.500008,0.621333,475.600006,6.14756,9.759995
41800,29,0,40,,0,0,0,62.400002,65.400002,0.75,681.600037,99.388374,,,50.159992,67.076668,0.643667,525.76001,2.413429,12.240009
41805,29,0,45,,0,0,0,36,64.300003,0.5,717.600037,101.088646,,,44.559998,66.743332,0.586667,570.320007,3.633888,-8.559998
41810,29,0,50,,0,0,0,50.400002,64.400002,0.71,768.000061,100.931671,,,42.480003,66.40667,0.567,612.799927,2.976784,7.919998
41815,29,0,55,,0,0,0,48,64,0.7,816.000061,101.5625,,,40.240002,66.14666,0.544,653.039917,3.217972,7.759998
41820,29,1,0,,0,0,0,45.599998,64.900002,0.57,861.600037,100.154083,,,38.640003,65.636665,0.537,691.680054,1.024918,6.959995
41825,29,1,5,,0,0,0,48,62.799999,0.59,909.600037,103.503189,,,38.079998,65.363342,0.527,729.76001,3.953362,9.920002
41830,29,1,10,,0,0,0,50.400002,62.5,0.91,960.000061,104,,,36.960003,64.920006,0.545,766.719971,3.723885,13.439999
41835,29,1,15,,0,0,0,43.200001,61.400002,0.55,1003.200073,105.86319,,,32.000004,65.013321,0.465667,798.719971,5.747169,11.199997
41840,29,1,20,,0,0,0,48,61.799999,0.53,1051.200073,105.177994,,,31.760002,64.419998,0.46,830.480042,4.089569,16.239998
41845,29,1,25,,0,0,0,36,59,0.59,1087.200073,110.169495,,,32.720005,63.77,0.452333,863.200012,8.028427,3.279995
41850,29,1,30,,0,0,0,40.799999,62.700001,0.55,1128.000122,103.668259,,,32.799999,63.626659,0.486667,896.000061,1.295013,8
41855,29,1,35,,0,0,0,38.400002,61.299999,0.46,1166.400146,106.035889,,,34.240002,63.440002,0.5,930.23999,3.311142,4.16
41860,29,1,40,,0,0,0,36,63.5,0.51,1202.400146,102.362206,,,28.799999,63.603329,0.405057,959.0401,-0.094368,7.200001
41865,29,1,45,,0,0,0,38.400002,62.700001,0.45,1240.800171,103.668259,,,31.040003,63.053329,0.429667,990.080017,0.365768,7.359999
41870,29,1,50,,0,0,0,31.200001,60.900002,0.37,1272.000122,106.732346,,,29.599998,62.933334,0.428,1019.680115,3.216805,1.600002
41875,29,1,55,,0,0,0,24,62.799999,0.24,1296.000122,103.503189,,,26.400002,62.796669,0.383009,1046.080078,-0.273354,-2.400002
41880,29,2,0,,0,0,0,33.599998,61.700001,0.41,1329.600098,105.348457,,,26.399996,62.929996,0.367,1072.47998,1.8339,7.200003
41885,29,2,5,,0,0,0,38.400002,61.900002,0.49,1368.000122,105.008072,,,28.320002,63.203335,0.402333,1100.800049,1.952782,10.08
41890,29,2,10,,0,0,0,31.200001,61.5,0.4,1399.200073,105.691055,,,29.440002,62.696663,0.437333,1130.23999,1.800026,1.759998
41895,29,2,15,,0,0,0,43.200001,63.599998,0.7,1442.400024,102.201263,,,32.560001,63.299995,0.465,1162.800049,-0.698799,10.639999
41900,29,2,20,,0,0,0,31.200001,57.599998,0.49,1473.599976,112.847229,,,31.679996,62.39333,0.467667,1194.480225,8.473412,-0.479996
41905,29,2,25,,0,0,0,31.200001,61.700001,0.37,1504.799927,105.348457,,,32.959999,61.793335,0.540667,1227.439941,-0.070313,-1.759998
41910,29,2,30,,0,0,0,48,60.599998,0.77,1552.799927,107.260727,,,35.919998,61.553326,0.565,1263.359985,1.397812,12.080002
41915,29,2,35,,0,0,0,40.799999,61.5,0.65,1593.599976,105.691055,,,31.359995,61.266663,0.460333,1294.720215,-0.705208,9.440004
41920,29,2,40,,0,0,0,52.799999,59.799999,0.77,1646.400024,108.695656,,,30.559998,61.619995,0.471667,1325.279907,2.864586,22.240002
41925,29,2,45,,0,0,0,36,62.299999,0.49,1682.400024,104.33387,,,33.52,61.470005,0.493333,1358.800049,-1.65152,2.48
41930,29,2,50,,0,0,0,38.400002,61.599998,0.48,1720.800049,105.519485,,,32.720005,60.349995,0.476333,1391.520142,-2.517868,5.679996
41935,29,2,55,,0,0,0,33.599998,60.400002,0.47,1754.400024,107.615891,,,32.879997,60.533329,0.489667,1424.400024,-0.066154,0.720001
41940,29,3,0,,0,0,0,31.200001,60.200001,0.47,1785.599976,107.973419,,,31.68,60.850002,0.471,1456.079956,0.833076,-0.48
41945,29,3,5,,0,0,0,31.200001,59.900002,0.63,1816.799927,108.514191,,,30.799999,60.646664,0.456556,1486.880127,1.062202,0.400002
41950,29,3,10,,0,0,0,48,62.900002,0.53,1864.799927,103.338631,,,28.559999,60.553333,0.425423,1515.440063,-4.462379,19.440001
41955,29,3,15,,0,0,0,40.799999,62.599998,0.48,1905.599976,103.83387,,,22.320002,61.436661,0.321036,1537.760132,-2.22123,18.479998
41960,29,3,20,,0,0,0,19.200001,60.799999,0.28,1924.799927,106.907898,,,20.559999,61.359993,0.286586,1558.32019,0.669319,-1.359999
41965,29,3,25,,0,0,0,0,63.200001,0,1924.799927,102.848099,,,18.880001,62.346657,0.256667,1577.200073,-1.601234,-18.880001
41970,29,3,30,,0,0,0,12,64.800003,0.11,1936.799927,100.30864,,,14.16,62.516666,0.196,1591.360107,-3.887917,-2.16
41975,29,3,35,,0,0,0,0,63.5,0,1936.799927,102.362206,,,13.679999,63.09,0.189,1605.040161,-0.839661,-13.679999
41980,29,3,40,,0,0,0,0,63.5,0,1936.799927,102.362206,,,14.960001,62.896664,0.218333,1620.000244,-1.139297,-14.960001
41985,29,3,45,,0,0,0,0,63.5,0,1936.799927,102.362206,,,14.559999,62.98666,0.187,1634.560303,-0.999695,-14.559999
41990,29,3,50,,0,0,0,0,63.5,0,1936.799927,102.362206,,,13.52,62.526665,0.181,1648.080078,-1.798203,-13.52
41995,29,3,55,,0,0,0,0,63.5,0,1936.799927,102.362206,,,14.24,62.726662,0.21,1662.32019,-1.458504,-14.24
42000,29,4,0,,0,0,0,0,63.5,0,1936.799927,102.362206,,,20.24,62.060001,0.297068,1682.560181,-2.601654,-20.24
42005,29,4,5,,0,0,0,0,63.5,0,1936.799927,102.362206,,,38.960003,63.030003,0.513,1721.52002,-0.936745,-38.960003
42010,29,4,10,,0,0,0,0,63.5,0,1936.799927,102.362206,,,46.559998,62.949993,0.611,1768.0802,-1.048485,-46.559998
42015,29,4,15,,0,0,0,72,64.099998,0.99,2008.799927,101.40406,,,58.879997,62.506664,0.825333,1826.960083,-2.858261,13.120003
42020,29,4,20,,0,0,0,100.800003,63.099998,1.6,2109.599854,103.011093,,,72.239998,62.676662,0.979333,1899.199951,-0.848228,28.560005
42025,29,4,25,,0,0,0,98.400002,63.200001,1.29,2207.999756,102.848099,,,80.319984,62.449993,1.097667,1979.519897,-1.374962,18.080017
42030,29,4,30,,0,0,0,120,62.299999,1.67,2327.999756,104.33387,,,96.319992,61.843334,1.270666,2075.840088,-0.932632,23.680008
42035,29,4,35,,0,0,0,134.399994,61.900002,1.71,2462.399658,105.008072,,,117.68,61.636662,1.559,2193.52002,-0.625458,16.719994
42040,29,4,40,,0,0,0,146.399994,62.400002,1.94,2608.799561,104.166664,,,128.319992,61.896667,1.707,2321.839844,-0.988319,18.080002
42045,29,4,45,,0,0,0,156,61.099998,2,2764.799561,106.38298,,,135.679993,61.656673,1.784667,2457.519775,0.826797,20.320007
42050,29,4,50,,0,0,0,151.199997,60.5,2.23,2915.999512,107.438019,,,151.360016,60.746662,2.023,2608.879639,0.252525,-0.160019
42055,29,4,55,,0,0,0,170.399994,60.5,2.31,3086.399414,107.438019,,,171.519974,61.216667,2.242333,2780.399902,1.059715,-1.11998
42060,29,5,0,,0,0,0,194.399994,61.400002,2.53,3280.799316,105.86319,,,173.11998,60.616665,2.263,2953.52002,-1.548286,21.280014
42065,29,5,5,,0,0,0,153.600006,60.200001,2,3434.399414,107.973419,,,183.040009,60.133327,2.416,3136.559814,-0.312561,-29.440002
42070,29,5,10,,0,0,0,228,59.700001,2.87,3662.399414,108.877724,,,212.960007,59.936665,2.832,3349.520264,0.172318,15.039993
42075,29,5,15,,0,0,0,252,59.599998,3.27,3914.399414,109.060402,,,240.080032,59.66333,3.179,3589.600098,-0.138,11.919968
42080,29,5,20,,0,0,0,247.199997,61.200001,3.12,4161.599609,106.209152,,,257.200012,59.636662,3.393666,3846.800293,-3.090759,-10.000015
42085,29,5,25,,0,0,0,259.200012,59.799999,3.33,4420.799805,108.695656,,,273.759979,59.510002,3.574667,4120.560547,-0.860291,-14.559967
42090,29,5,30,,0,0,0,297.600006,60.400002,3.66,4718.399902,107.615891,,,292.799988,59.52,3.794666,4413.360352,-1.919334,4.800018
42095,29,5,35,,0,0,0,295.200012,60.400002,3.82,5013.600098,107.615891,,,325.840027,59.629997,4.209667,4739.199707,-1.710106,-30.640015
42100,29,5,40,,0,0,0,357.600006,60.599998,4.46,5371.200195,107.260727,,,357.200012,59.399998,4.677,5096.400391,-2.492416,0.399994
42105,29,5,45,,0,0,0,376.799988,60,4.76,5748,108.333336,,,385.440002,59.066662,5.103999,5481.839355,-2.072792,-8.640015
42110,29,5,50,,0,0,0,369.600006,60.5,4.79,6117.600098,107.438019,,,386.639923,58.656673,5.199,5868.47998,-3.791206,-17.039917
42115,29,5,55,,0,0,0,386.399994,60,4.96,6504,108.333336,,,419.440033,58.279991,5.676667,6287.919434,-3.647552,-33.040039
42120,29,6,0,,0,0,0,410.399994,59,5.64,6914.399902,110.169495,,,430.720001,57.873329,5.915,6718.640625,-2.72271,-20.320007
42125,29,6,5,,0,0,0,475.200012,58.099998,6.59,7389.600098,111.876076,,,451.680054,57.263329,6.276333,7170.319336,-2.325333,23.519958
42130,29,6,10,,0,0,0,439.200012,58.400002,5.6,7828.800293,111.301369,,,466.560028,56.539997,6.522667,7636.880371,-4.349991,-27.360016
42135,29,6,15,,0,0,0,446.399994,59.299999,5.66,8275.200195,109.612144,,,494.160065,55.816658,6.966,8131.041016,-7.521423,-47.760071
42140,29,6,20,,0,0,0,544.799988,56.799999,8,8820,114.436623,,,504.799927,54.546673,7.447333,8635.839844,-5.498466,40.000061
42145,29,6,25,,0,0,0,552,56,7.81,9372,116.071426,,,542.559998,52.370007,8.456332,9178.402344,-8.759315,9.440002
42150,29,6,30,,0,0,0,482.399994,55.599998,6.69,9854.400391,116.906479,,,548.480042,50.630005,9.038334,9726.880859,-12.768066,-66.080048
42155,29,6,35,,0,0,0,580.799988,55.200001,8.05,10435.2002,117.753624,,,545.76001,48.646664,9.686666,10272.63965,-17.655663,35.039978
42160,29,6,40,,0,0,0,602.400024,54.5,8.63,11037.60059,119.266052,,,574.159973,47.183334,10.263667,10846.79981,-21.097015,28.240051
42165,29,6,45,,0,0,0,588,54.599998,8.06,11625.60059,119.047623,,,580,46.129993,9.907331,11426.79981,-24.158707,8
42170,29,6,50,,0,0,0,542.400024,54.5,7.53,12168.00098,119.266052,,,567.920044,45.363338,9.774,11994.71973,-26.124893,-25.52002
42175,29,6,55,,0,0,0,604.799988,53,9.12,12772.80078,122.64151,,,561.839966,45.236671,9.495,12556.56055,-23.024078,42.960022
42180,29,7,0,,0,0,0,568.799988,54.599998,7.37,13341.60059,119.047623,,,542.319946,45.259998,9.155666,13098.87891,-27.040176,26.480042
42185,29,7,5,,0,0,0,494.399994,54.599998,6.92,13836.00098,119.047623,,,524.799988,45.256664,8.748,13623.67871,-27.266968,-30.399994
42190,29,7,10,,0,0,0,518.400024,53.700001,7.4,14354.40137,121.042831,,,540,44.856663,9.204667,14163.68066,-26.543579,-21.599976
42195,29,7,15,,0,0,0,616.799988,52.799999,9.07,14971.20117,123.106064,,,570.320007,44.120003,9.904,14734,-26.832748,46.47998
42200,29,7,20,,0,0,0,516,53.099998,7.19,15487.20117,122.410553,,,551.360046,42.989998,10.148667,15285.36035,-31.788513,-35.360046
42205,29,7,25,,0,0,0,559.200012,52.5,7.97,16046.40137,123.809525,,,575.679932,41.946667,10.785668,15861.04102,-34.6138,-16.479919
42210,29,7,30,,0,0,0,537.599976,52,7.8,16584.00195,125,,,564.479858,40.999996,10.745332,16425.51953,-36.861069,-26.879883
42215,29,7,35,,0,0,0,583.200012,50.299999,9.04,17167.20117,129.224655,,,554.880005,40.296669,10.582,16980.40039,-35.461456,28.320007
42220,29,7,40,,0,0,0,604.799988,46.299999,11.03,17772.00195,140.388779,,,555.360046,39.633339,10.641667,17535.76172,-26.773804,49.439941
