agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,cost,travel_time,distance,diff,relative_diff,switched_volume,node_sequence,link_sequence,time_sequence,time_decimal_sequence
1237,21,12,1,21,12,p,AM,0,0,52,24,19.9451,0,0,21;20;22;23;24;13;12;,64;63;70;73;74;38;,0830;0838;0846;0858;0901;0918;0921;,510.00;518.30;526.02;538.29;541.92;558.95;561.98;
1238,21,13,0,21,13,p,AM,600,0,29,7,0,0,0,21;24;13;,66;74;,0830;0841;0859;,510.00;521.97;539.00;
1239,21,13,1,21,13,p,AM,0,0,48.9,21,19.9451,0,0,21;20;22;23;24;13;,64;63;70;73;74;,0830;0838;0846;0858;0901;0918;,510.00;518.30;526.02;538.29;541.92;558.95;
1240,21,14,2,21,14,p,AM,0,0,24.9,10,0.6352,0,0,21;22;15;14;,65;67;44;,0830;0833;0842;0854;,510.00;513.94;522.63;534.92;
1241,21,14,0,21,14,p,AM,400,0,24.3,9,0,0,0,21;24;23;14;,66;76;71;,0830;0841;0845;0854;,510.00;521.97;525.57;534.29;
1242,21,14,1,21,14,p,AM,0,0,37,19,12.7182,0,0,21;20;22;23;14;,64;63;70;71;,0830;0838;0846;0858;0907;,510.00;518.30;526.02;538.29;547.00;
1243,21,15,0,21,15,p,AM,800,0,12.6,5,0,0,0,21;22;15;,65;67;,0830;0833;0842;,510.00;513.94;522.63;
1244,21,15,1,21,15,p,AM,0,0,20.3,13,7.7094,0,0,21;20;19;15;,64;61;57;,0830;0838;0846;0850;,510.00;518.30;526.31;530.34;
1245,21,16,1,21,16,p,AM,600,0,15.9,13,0,0,0,21;20;18;16;,64;60;55;,0830;0838;0842;0845;,510.00;518.30;522.65;525.89;
1246,21,16,0,21,16,p,AM,0,0,32,12,16.1345,0,0,21;22;15;19;17;16;,65;67;45;58;52;,0830;0833;0842;0846;0854;0902;,510.00;513.94;522.63;526.64;534.10;542.03;
1247,21,17,2,21,17,p,AM,324.5,0,23.9,15,0.9424,12.7386,5.8877,21;20;18;16;17;,64;60;55;49;,0830;0838;0842;0845;0853;,510.00;518.30;522.65;525.89;533.87;
1248,21,17,0,21,17,p,AM,275.5,0,24.1,10,0.2326,2.6846,0.0194,21;22;15;19;17;,65;67;45;58;,0830;0833;0842;0846;0854;,510.00;513.94;522.63;526.64;534.10;
1249,21,17,1,21,17,p,AM,0,0,49.5,27,25.6731,0,0,21;20;19;15;10;17;,64;61;57;43;30;,0830;0838;0846;0850;0903;0919;,510.00;518.30;526.31;530.34;543.23;559.54;
1250,21,18,0,21,18,p,AM,100,0,12.7,10,0,0,0,21;20;18;,64;60;,0830;0838;0842;,510.00;518.30;522.65;
1251,21,19,1,21,19,p,AM,131,0,16.3,10,0.0924,0.6612,1.0095,21;20;19;,64;61;,0830;0838;0846;,510.00;518.30;526.31;
1252,21,19,0,21,19,p,AM,269,0,16.6,8,0.3221,5.311,0.0262,21;22;15;19;,65;67;45;,0830;0833;0842;0846;,510.00;513.94;522.63;526.64;
1253,21,20,0,21,20,p,AM,1200,0,8.3,6,0,0,0,21;20;,64;,0830;0838;,510.00;518.30;
1254,21,22,0,21,22,p,AM,1800,0,3.9,2,0,0,0,21;22;,65;,0830;0833;,510.00;513.94;
1255,21,22,1,21,22,p,AM,0,0,16,11,12.0814,0,0,21;20;22;,64;63;,0830;0838;0846;,510.00;518.30;526.02;
1256,21,23,0,21,23,p,AM,700,0,15.6,5,0,0,0,21;24;23;,66;76;,0830;0841;0845;,510.00;521.97;525.57;
1257,21,23,1,21,23,p,AM,0,0,28.3,15,12.7182,0,0,21;20;22;23;,64;63;70;,0830;0838;0846;0858;,510.00;518.30;526.02;538.29;
1258,21,24,0,21,24,p,AM,500,0,12,3,0,0,0,21;24;,66;,0830;0841;,510.00;521.97;
1259,21,24,1,21,24,p,AM,0,0,31.9,17,19.9451,0,0,21;20;22;23;24;,64;63;70;73;,0830;0838;0846;0858;0901;,510.00;518.30;526.02;538.29;541.92;
1260,22,1,2,22,1,p,AM,0,0,55.5,26,11.5524,0,0,22;15;14;11;12;3;1;,67;44;40;33;35;5;,0830;0838;0850;0903;0917;0921;0925;,510.00;518.69;530.98;543.95;557.51;561.53;565.54;
1261,22,1,0,22,1,p,AM,254.8,0,44,20,0.0008,0.0049,0,22;21;24;13;12;3;1;,69;66;74;38;35;5;,0830;0833;0845;0902;0905;0909;0913;,510.00;513.93;525.90;542.93;545.96;549.98;553.99;
1262,22,1,1,22,1,p,AM,145.2,0,44,21,0.7314,2.3519,3.2403,22;23;24;13;12;3;1;,70;73;74;38;35;5;,0830;0842;0845;0902;0905;0909;0913;,510.00;522.27;525.90;542.93;545.96;549.98;553.99;
1263,22,2,0,22,2,p,AM,100,0,42.7,21,0,0,0,22;20;18;7;8;6;2;,68;60;54;17;19;14;,0830;0837;0842;0844;0850;0906;0912;,510.00;517.71;522.06;524.13;530.16;546.53;552.67;
1264,22,2,3,22,2,p,AM,0,0,50,26,7.3231,0,0,22;21;24;13;12;3;1;2;,69;66;74;38;35;5;1;,0830;0833;0845;0902;0905;0909;0913;0919;,510.00;513.93;525.90;542.93;545.96;549.98;553.99;560.00;
1265,22,2,1,22,2,p,AM,0,0,50,27,7.3223,0,0,22;23;24;13;12;3;1;2;,70;73;74;38;35;5;1;,0830;0842;0845;0902;0905;0909;0913;0919;,510.00;522.27;525.90;542.93;545.96;549.98;553.99;559.99;
1266,22,2,2,22,2,p,AM,0,0,47.2,24,4.5196,0,0,22;21;20;18;7;8;6;2;,69;64;60;54;17;19;14;,0830;0833;0842;0846;0848;0854;0911;0917;,510.00;513.93;522.23;526.58;528.65;534.68;551.05;557.19;
1267,22,3,2,22,3,p,AM,0,0,51.5,22,11.5524,0,0,22;15;14;11;12;3;,67;44;40;33;35;,0830;0838;0850;0903;0917;0921;,510.00;518.69;530.98;543.95;557.51;561.53;
1268,22,3,0,22,3,p,AM,63.6,0,40,16,0.0008,0.0013,0,22;21;24;13;12;3;,69;66;74;38;35;,0830;0833;0845;0902;0905;0909;,510.00;513.93;525.90;542.93;545.96;549.98;
1269,22,3,1,22,3,p,AM,36.4,0,40,17,0.7314,0.6477,0.8891,22;23;24;13;12;3;,70;73;74;38;35;,0830;0842;0845;0902;0905;0909;,510.00;522.27;525.90;542.93;545.96;549.98;
1270,22,4,5,22,4,p,AM,400,0,39.1,19,0,0,0,22;15;10;9;5;4;,67;43;26;23;11;,0830;0838;0851;0857;0906;0909;,510.00;518.69;531.58;537.28;546.68;549.05;
1271,22,4,0,22,4,p,AM,0,0,41.2,18,2.1179,0,0,22;15;14;11;4;,67;44;40;31;,0830;0838;0850;0903;0911;,510.00;518.69;530.98;543.95;551.17;
1272,22,4,6,22,4,p,AM,0,0,41.2,18,2.1195,0,0,22;23;14;11;4;,70;71;40;31;,0830;0842;0850;0903;0911;,510.00;522.27;530.99;543.95;551.17;
1273,22,4,2,22,4,p,AM,0,0,55.9,26,16.8144,0,0,22;15;14;11;12;3;4;,67;44;40;33;35;6;,0830;0838;0850;0903;0917;0921;0925;,510.00;518.69;530.98;543.95;557.51;561.53;565.87;
1274,22,4,4,22,4,p,AM,0,0,44.3,20,5.2629,0,0,22;21;24;13;12;3;4;,69;66;74;38;35;6;,0830;0833;0845;0902;0905;0909;0914;,510.00;513.93;525.90;542.93;545.96;549.98;554.32;
1275,22,4,3,22,4,p,AM,0,0,44.3,21,5.262,0,0,22;23;24;13;12;3;4;,70;73;74;38;35;6;,0830;0842;0845;0902;0905;0909;0914;,510.00;522.27;525.90;542.93;545.96;549.98;554.32;
1276,22,4,1,22,4,p,AM,0,0,50.1,28,11.0543,0,0,22;20;19;15;10;9;5;4;,68;61;57;43;26;23;11;,0830;0837;0845;0849;0902;0908;0917;0920;,510.00;517.71;525.72;529.75;542.64;548.33;557.73;560.11;
1277,22,5,0,22,5,p,AM,200,0,36.7,17,0,0,0,22;15;10;9;5;,67;43;26;23;,0830;0838;0851;0857;0906;,510.00;518.69;531.58;537.28;546.68;
1278,22,5,1,22,5,p,AM,0,0,47.7,26,11.0543,0,0,22;20;19;15;10;9;5;,68;61;57;43;26;23;,0830;0837;0845;0849;0902;0908;0917;,510.00;517.71;525.72;529.75;542.64;548.33;557.73;
1279,22,5,4,22,5,p,AM,0,0,46.7,22,10.0106,0,0,22;21;24;13;12;3;4;5;,69;66;74;38;35;6;9;,0830;0833;0845;0902;0905;0909;0914;0916;,510.00;513.93;525.90;542.93;545.96;549.98;554.32;556.69;
1280,22,5,3,22,5,p,AM,0,0,46.7,23,10.0097,0,0,22;23;24;13;12;3;4;5;,70;73;74;38;35;6;9;,0830;0842;0845;0902;0905;0909;0914;0916;,510.00;522.27;525.90;542.93;545.96;549.98;554.32;556.69;
1281,22,5,2,22,5,p,AM,0,0,50.5,23,13.801,0,0,22;21;20;18;7;8;6;5;,69;64;60;54;17;19;15;,0830;0833;0842;0846;0848;0854;0911;0920;,510.00;513.93;522.23;526.58;528.65;534.68;551.05;560.48;
1282,22,6,0,22,6,p,AM,200,0,36.5,16,0,0,0,22;20;18;7;8;6;,68;60;54;17;19;,0830;0837;0842;0844;0850;0906;,510.00;517.71;522.06;524.13;530.16;546.53;
1283,22,6,2,22,6,p,AM,0,0,41.1,19,4.5196,0,0,22;21;20;18;7;8;6;,69;64;60;54;17;19;,0830;0833;0842;0846;0848;0854;0911;,510.00;513.93;522.23;526.58;528.65;534.68;551.05;
1284,22,6,1,22,6,p,AM,0,0,57.2,30,20.6245,0,0,22;20;19;15;10;9;5;6;,68;61;57;43;26;23;12;,0830;0837;0845;0849;0902;0908;0917;0927;,510.00;517.71;525.72;529.75;542.64;548.33;557.73;567.16;
1285,22,6,3,22,6,p,AM,0,0,56.1,27,19.5799,0,0,22;23;24;13;12;3;4;5;6;,70;73;74;38;35;6;9;12;,0830;0842;0845;0902;0905;0909;0914;0916;0926;,510.00;522.27;525.90;542.93;545.96;549.98;554.32;556.69;566.11;
1286,22,7,0,22,7,p,AM,500,0,14.1,11,0,0,0,22;20;18;7;,68;60;54;,0830;0837;0842;0844;,510.00;517.71;522.06;524.13;
1287,22,7,1,22,7,p,AM,0,0,18.6,14,4.5196,0,0,22;21;20;18;7;,69;64;60;54;,0830;0833;0842;0846;0848;,510.00;513.93;522.23;526.58;528.65;
1288,22,8,0,22,8,p,AM,500,0,20.2,14,0,0,0,22;20;18;7;8;,68;60;54;17;,0830;0837;0842;0844;0850;,510.00;517.71;522.06;524.13;530.16;
1289,22,8,1,22,8,p,AM,0,0,24.7,17,4.5196,0,0,22;21;20;18;7;8;,69;64;60;54;17;,0830;0833;0842;0846;0848;0854;,510.00;513.93;522.23;526.58;528.65;534.68;
1290,22,9,0,22,9,p,AM,700,0,27.3,12,0,0,0,22;15;10;9;,67;43;26;,0830;0838;0851;0857;,510.00;518.69;531.58;537.28;
1291,22,9,1,22,9,p,AM,0,0,38.3,21,11.0543,0,0,22;20;19;15;10;9;,68;61;57;43;26;,0830;0837;0845;0849;0902;0908;,510.00;517.71;525.72;529.75;542.64;548.33;
1292,22,10,0,22,10,p,AM,2600,0,21.6,9,0,0,0,22;15;10;,67;43;,0830;0838;0851;,510.00;518.69;531.58;
1293,22,10,1,22,10,p,AM,0,0,32.6,18,11.0543,0,0,22;20;19;15;10;,68;61;57;43;,0830;0837;0845;0849;0902;,510.00;517.71;525.72;529.75;542.64;
1294,22,11,2,22,11,p,AM,742.3,0,33.8,14,0.0596,1.2297,0.9111,22;15;10;11;,67;43;27;,0830;0838;0851;0903;,510.00;518.69;531.58;543.84;
1295,22,11,0,22,11,p,AM,92.2,0,33.9,12,0.1082,0.2948,0.0117,22;15;14;11;,67;44;40;,0830;0838;0850;0903;,510.00;518.69;530.98;543.95;
1296,22,11,3,22,11,p,AM,265.4,0,33.9,12,0.1098,0.8612,0.0119,22;23;14;11;,70;71;40;,0830;0842;0850;0903;,510.00;522.27;530.99;543.95;
1297,22,11,1,22,11,p,AM,0,0,57.2,34,23.4009,0,0,22;20;19;15;10;9;5;4;11;,68;61;57;43;26;23;11;10;,0830;0837;0845;0849;0902;0908;0917;0920;0927;,510.00;517.71;525.72;529.75;542.64;548.33;557.73;560.11;567.24;
1298,22,12,2,22,12,p,AM,0,0,47.5,18,11.5524,0,0,22;15;14;11;12;,67;44;40;33;,0830;0838;0850;0903;0917;,510.00;518.69;530.98;543.95;557.51;
1299,22,12,0,22,12,p,AM,443.9,0,36,12,0.0008,0.0104,0.0001,22;21;24;13;12;,69;66;74;38;,0830;0833;0845;0902;0905;,510.00;513.93;525.90;542.93;545.96;
1300,22,12,1,22,12,p,AM,256.1,0,36,13,0.7314,5.0509,6.9018,22;23;24;13;12;,70;73;74;38;,0830;0842;0845;0902;0905;,510.00;522.27;525.90;542.93;545.96;
1301,22,13,0,22,13,p,AM,822.3,0,32.9,9,0.0008,0.021,0.0001,22;21;24;13;,69;66;74;,0830;0833;0845;0902;,510.00;513.93;525.90;542.93;
1302,22,13,1,22,13,p,AM,477.7,0,32.9,10,0.7314,10.2582,13.9587,22;23;24;13;,70;73;74;,0830;0842;0845;0902;,510.00;522.27;525.90;542.93;
1303,22,13,2,22,13,p,AM,0,0,50.5,21,17.6073,0,0,22;15;14;11;12;13;,67;44;40;33;37;,0830;0838;0850;0903;0917;0920;,510.00;518.69;530.98;543.95;557.51;560.54;
1304,22,14,0,22,14,p,AM,406.3,0,21,8,0.0003,0.0049,0.0001,22;15;14;,67;44;,0830;0838;0850;,510.00;518.69;530.98;
1305,22,14,1,22,14,p,AM,793.7,0,21,8,0.0016,0.0611,0.0003,22;23;14;,70;71;,0830;0842;0850;,510.00;522.27;530.99;
1306,22,15,0,22,15,p,AM,2600,0,8.7,3,0,0,0,22;15;,67;,0830;0838;,510.00;518.69;
1307,22,15,1,22,15,p,AM,0,0,19.7,12,11.0543,0,0,22;20;19;15;,68;61;57;,0830;0837;0845;0849;,510.00;517.71;525.72;529.75;
1308,22,16,1,22,16,p,AM,1200,0,15.3,12,0,0,0,22;20;18;16;,68;60;55;,0830;0837;0842;0845;,510.00;517.71;522.06;525.30;
1309,22,16,0,22,16,p,AM,0,0,28.1,10,12.7896,0,0,22;15;19;17;16;,67;45;58;52;,0830;0838;0842;0850;0858;,510.00;518.69;522.70;530.16;538.09;
1310,22,16,2,22,16,p,AM,0,0,19.8,15,4.5196,0,0,22;21;20;18;16;,69;64;60;55;,0830;0833;0842;0846;0849;,510.00;513.93;522.23;526.58;529.82;
1311,22,17,0,22,17,p,AM,1700,0,20.2,8,0,0,0,22;15;19;17;,67;45;58;,0830;0838;0842;0850;,510.00;518.69;522.70;530.16;
1312,22,17,1,22,17,p,AM,0,0,48.9,26,28.7854,0,0,22;20;19;15;10;17;,68;61;57;43;30;,0830;0837;0845;0849;0902;0918;,510.00;517.71;525.72;529.75;542.64;558.95;
1313,22,18,0,22,18,p,AM,300,0,12.1,9,0,0,0,22;20;18;,68;60;,0830;0837;0842;,510.00;517.71;522.06;
1314,22,18,1,22,18,p,AM,0,0,16.6,12,4.5196,0,0,22;21;20;18;,69;64;60;,0830;0833;0842;0846;,510.00;513.93;522.23;526.58;
1315,22,19,0,22,19,p,AM,1200,0,12.7,6,0,0,0,22;15;19;,67;45;,0830;0838;0842;,510.00;518.69;522.70;
1316,22,19,1,22,19,p,AM,0,0,15.7,9,3.0228,0,0,22;20;19;,68;61;,0830;0837;0845;,510.00;517.71;525.72;
1317,22,20,0,22,20,p,AM,2400,0,7.7,5,0,0,0,22;20;,68;,0830;0837;,510.00;517.71;
1318,22,20,1,22,20,p,AM,0,0,12.2,8,4.5196,0,0,22;21;20;,69;64;,0830;0833;0842;,510.00;513.93;522.23;
1319,22,21,0,22,21,p,AM,1800,0,3.9,2,0,0,0,22;21;,69;,0830;0833;,510.00;513.93;
1320,22,21,1,22,21,p,AM,0,0,16.1,11,12.1758,0,0,22;20;21;,68;62;,0830;0837;0846;,510.00;517.71;526.10;
1321,22,23,0,22,23,p,AM,2100,0,12.3,4,0,0,0,22;23;,70;,0830;0842;,510.00;522.27;
1322,22,23,1,22,23,p,AM,0,0,19.5,7,7.2277,0,0,22;21;24;23;,69;66;76;,0830;0833;0845;0849;,510.00;513.93;525.90;529.50;
1323,22,24,0,22,24,p,AM,673.3,0,15.9,5,0.0008,0.0355,0.0002,22;21;24;,69;66;,0830;0833;0845;,510.00;513.93;525.90;
1324,22,24,1,22,24,p,AM,426.7,0,15.9,6,0.7314,19.2275,24.7834,22;23;24;,70;73;,0830;0842;0845;,510.00;522.27;525.90;
1325,23,1,1,23,1,p,AM,0,0,43.3,22,11.554,0,0,23;14;11;12;3;1;,71;40;33;35;5;,0830;0838;0851;0905;0909;0913;,510.00;518.71;531.68;545.24;549.26;553.28;
1326,23,1,0,23,1,p,AM,300,0,31.7,17,0,0,0,23;24;13;12;3;1;,73;74;38;35;5;,0830;0833;0850;0853;0857;0901;,510.00;513.63;530.66;533.69;537.71;541.72;
1327,23,3,1,23,3,p,AM,0,0,39.3,18,11.554,0,0,23;14;11;12;3;,71;40;33;35;,0830;0838;0851;0905;0909;,510.00;518.71;531.68;545.24;549.26;
1328,23,3,0,23,3,p,AM,100,0,27.7,13,0,0,0,23;24;13;12;3;,73;74;38;35;,0830;0833;0850;0853;0857;,510.00;513.63;530.66;533.69;537.71;
1329,23,4,0,23,4,p,AM,500,0,28.9,14,0,0,0,23;14;11;4;,71;40;31;,0830;0838;0851;0858;,510.00;518.71;531.68;538.90;
1330,23,4,2,23,4,p,AM,0,0,43.6,22,14.6965,0,0,23;14;11;12;3;4;,71;40;33;35;6;,0830;0838;0851;0905;0909;0913;,510.00;518.71;531.68;545.24;549.26;553.60;
1331,23,4,1,23,4,p,AM,0,0,32,17,3.1425,0,0,23;24;13;12;3;4;,73;74;38;35;6;,0830;0833;0850;0853;0857;0902;,510.00;513.63;530.66;533.69;537.71;542.04;
1332,23,5,0,23,5,p,AM,100,0,31.3,16,0,0,0,23;14;11;4;5;,71;40;31;9;,0830;0838;0851;0858;0901;,510.00;518.71;531.68;538.90;541.28;
1333,23,5,2,23,5,p,AM,0,0,46,24,14.6965,0,0,23;14;11;12;3;4;5;,71;40;33;35;6;9;,0830;0838;0851;0905;0909;0913;0915;,510.00;518.71;531.68;545.24;549.26;553.60;555.97;
1334,23,5,1,23,5,p,AM,0,0,34.4,19,3.1425,0,0,23;24;13;12;3;4;5;,73;74;38;35;6;9;,0830;0833;0850;0853;0857;0902;0904;,510.00;513.63;530.66;533.69;537.71;542.04;544.42;
1335,23,6,0,23,6,p,AM,100,0,40.7,20,0,0,0,23;14;11;4;5;6;,71;40;31;9;12;,0830;0838;0851;0858;0901;0910;,510.00;518.71;531.68;538.90;541.28;550.70;
1336,23,6,2,23,6,p,AM,0,0,55.4,33,14.6965,0,0,23;14;11;12;3;1;2;6;,71;40;33;35;5;1;4;,0830;0838;0851;0905;0909;0913;0919;0925;,510.00;518.71;531.68;545.24;549.26;553.28;559.28;565.39;
1337,23,6,1,23,6,p,AM,0,0,43.8,28,3.1425,0,0,23;24;13;12;3;1;2;6;,73;74;38;35;5;1;4;,0830;0833;0850;0853;0857;0901;0907;0913;,510.00;513.63;530.66;533.69;537.71;541.72;547.72;553.84;
1338,23,6,3,23,6,p,AM,0,0,43.8,23,3.1425,0,0,23;24;13;12;3;4;5;6;,73;74;38;35;6;9;12;,0830;0833;0850;0853;0857;0902;0904;0913;,510.00;513.63;530.66;533.69;537.71;542.04;544.42;553.84;
1339,23,7,0,23,7,p,AM,200,0,26.3,15,0,0,0,23;22;20;18;7;,72;68;60;54;,0830;0842;0849;0854;0856;,510.00;522.14;529.85;534.20;536.27;
1340,23,7,1,23,7,p,AM,0,0,30.2,17,3.882,0,0,23;24;21;20;18;7;,73;75;64;60;54;,0830;0833;0845;0853;0858;0900;,510.00;513.63;525.43;533.74;538.09;540.15;
1341,23,8,0,23,8,p,AM,300,0,32.3,18,0,0,0,23;22;20;18;7;8;,72;68;60;54;17;,0830;0842;0849;0854;0856;0902;,510.00;522.14;529.85;534.20;536.27;542.30;
1342,23,8,1,23,8,p,AM,0,0,36.2,20,3.882,0,0,23;24;21;20;18;7;8;,73;75;64;60;54;17;,0830;0833;0845;0853;0858;0900;0906;,510.00;513.63;525.43;533.74;538.09;540.15;546.18;
1343,23,9,0,23,9,p,AM,78.6,0,39.4,16,0.0195,0.0389,0.0008,23;14;11;10;9;,71;40;32;26;,0830;0838;0851;0903;0909;,510.00;518.71;531.68;543.74;549.44;
1344,23,9,3,23,9,p,AM,137.3,0,39.4,18,0,0,0,23;14;15;10;9;,71;41;43;26;,0830;0838;0850;0903;0909;,510.00;518.71;530.83;543.73;549.42;
1345,23,9,2,23,9,p,AM,284.1,0,39.4,16,0,0.0001,0,23;22;15;10;9;,72;67;43;26;,0830;0842;0850;0903;0909;,510.00;522.14;530.83;543.73;549.42;
1346,23,9,1,23,9,p,AM,0,0,50.5,25,11.0543,0,0,23;22;20;19;15;10;9;,72;68;61;57;43;26;,0830;0842;0849;0857;0901;0914;0920;,510.00;522.14;529.85;537.86;541.89;554.78;560.47;
1347,23,10,0,23,10,p,AM,261.1,0,33.7,13,0.0195,0.1509,0.0034,23;14;11;10;,71;40;32;,0830;0838;0851;0903;,510.00;518.71;531.68;543.74;
1348,23,10,3,23,10,p,AM,510.7,0,33.7,15,0,0.0001,0,23;14;15;10;,71;41;43;,0830;0838;0850;0903;,510.00;518.71;530.83;543.73;
1349,23,10,2,23,10,p,AM,1028.2,0,33.7,13,0,0.0005,0,23;22;15;10;,72;67;43;,0830;0842;0850;0903;,510.00;522.14;530.83;543.73;
1350,23,10,1,23,10,p,AM,0,0,44.8,22,11.0543,0,0,23;22;20;19;15;10;,72;68;61;57;43;,0830;0842;0849;0857;0901;0914;,510.00;522.14;529.85;537.86;541.89;554.78;
1351,23,11,0,23,11,p,AM,1300,0,21.7,8,0,0,0,23;14;11;,71;40;,0830;0838;0851;,510.00;518.71;531.68;
1352,23,11,1,23,11,p,AM,0,0,39.2,23,17.4988,0,0,23;24;13;12;3;4;11;,73;74;38;35;6;10;,0830;0833;0850;0853;0857;0902;0909;,510.00;513.63;530.66;533.69;537.71;542.04;549.18;
1353,23,12,1,23,12,p,AM,0,0,35.2,14,11.554,0,0,23;14;11;12;,71;40;33;,0830;0838;0851;0905;,510.00;518.71;531.68;545.24;
1354,23,12,0,23,12,p,AM,700,0,23.7,9,0,0,0,23;24;13;12;,73;74;38;,0830;0833;0850;0853;,510.00;513.63;530.66;533.69;
1355,23,13,0,23,13,p,AM,800,0,20.7,6,0,0,0,23;24;13;,73;74;,0830;0833;0850;,510.00;513.63;530.66;
1356,23,13,1,23,13,p,AM,0,0,38.3,17,17.6089,0,0,23;14;11;12;13;,71;40;33;37;,0830;0838;0851;0905;0908;,510.00;518.71;531.68;545.24;548.27;
1357,23,14,0,23,14,p,AM,1100,0,8.7,4,0,0,0,23;14;,71;,0830;0838;,510.00;518.71;
1358,23,15,2,23,15,p,AM,364.5,0,20.8,9,0,0.0001,0,23;14;15;,71;41;,0830;0838;0850;,510.00;518.71;530.83;
1359,23,15,0,23,15,p,AM,635.5,0,20.8,7,0,0.0006,0,23;22;15;,72;67;,0830;0842;0850;,510.00;522.14;530.83;
1360,23,15,1,23,15,p,AM,0,0,31.9,16,11.0543,0,0,23;22;20;19;15;,72;68;61;57;,0830;0842;0849;0857;0901;,510.00;522.14;529.85;537.86;541.89;
1361,23,15,3,23,15,p,AM,0,0,28.1,10,7.2269,0,0,23;24;21;22;15;,73;75;65;67;,0830;0833;0845;0849;0858;,510.00;513.63;525.43;529.37;538.06;
1362,23,16,1,23,16,p,AM,500,0,27.4,16,0,0,0,23;22;20;18;16;,72;68;60;55;,0830;0842;0849;0854;0857;,510.00;522.14;529.85;534.20;537.44;
1363,23,16,0,23,16,p,AM,0,0,40.2,14,12.7896,0,0,23;22;15;19;17;16;,72;67;45;58;52;,0830;0842;0850;0854;0902;0910;,510.00;522.14;530.83;534.84;542.30;550.23;
1364,23,16,2,23,16,p,AM,0,0,31.3,18,3.882,0,0,23;24;21;20;18;16;,73;75;64;60;55;,0830;0833;0845;0853;0858;0901;,510.00;513.63;525.43;533.74;538.09;541.32;
1365,23,17,2,23,17,p,AM,215.6,0,32.3,14,0,0,0,23;14;15;19;17;,71;41;45;58;,0830;0838;0850;0854;0902;,510.00;518.71;530.83;534.84;542.30;
1366,23,17,0,23,17,p,AM,384.4,0,32.3,12,0,0.0002,0,23;22;15;19;17;,72;67;45;58;,0830;0842;0850;0854;0902;,510.00;522.14;530.83;534.84;542.30;
1367,23,17,1,23,17,p,AM,0,0,61.1,30,28.7854,0,0,23;22;20;19;15;10;17;,72;68;61;57;43;30;,0830;0842;0849;0857;0901;0914;0931;,510.00;522.14;529.85;537.86;541.89;554.78;571.09;
1368,23,17,3,23,17,p,AM,0,0,39.5,15,7.2269,0,0,23;24;21;22;15;19;17;,73;75;65;67;45;58;,0830;0833;0845;0849;0858;0902;0909;,510.00;513.63;525.43;529.37;538.06;542.07;549.53;
1369,23,18,0,23,18,p,AM,100,0,24.2,13,0,0,0,23;22;20;18;,72;68;60;,0830;0842;0849;0854;,510.00;522.14;529.85;534.20;
1370,23,18,1,23,18,p,AM,0,0,28.1,15,3.882,0,0,23;24;21;20;18;,73;75;64;60;,0830;0833;0845;0853;0858;,510.00;513.63;525.43;533.74;538.09;
1371,23,19,2,23,19,p,AM,108.6,0,24.8,12,0,0,0,23;14;15;19;,71;41;45;,0830;0838;0850;0854;,510.00;518.71;530.83;534.84;
1372,23,19,0,23,19,p,AM,191.4,0,24.8,10,0,0.0001,0,23;22;15;19;,72;67;45;,0830;0842;0850;0854;,510.00;522.14;530.83;534.84;
1373,23,19,1,23,19,p,AM,0,0,27.9,13,3.0228,0,0,23;22;20;19;,72;68;61;,0830;0842;0849;0857;,510.00;522.14;529.85;537.86;
1374,23,19,3,23,19,p,AM,0,0,32.1,13,7.2269,0,0,23;24;21;22;15;19;,73;75;65;67;45;,0830;0833;0845;0849;0858;0902;,510.00;513.63;525.43;529.37;538.06;542.07;
1375,23,20,0,23,20,p,AM,700,0,19.9,9,0,0,0,23;22;20;,72;68;,0830;0842;0849;,510.00;522.14;529.85;
1376,23,20,1,23,20,p,AM,0,0,23.7,11,3.882,0,0,23;24;21;20;,73;75;64;,0830;0833;0845;0853;,510.00;513.63;525.43;533.74;
1377,23,21,0,23,21,p,AM,700,0,15.4,5,0,0,0,23;24;21;,73;75;,0830;0833;0845;,510.00;513.63;525.43;
1378,23,21,1,23,21,p,AM,0,0,28.2,15,12.8135,0,0,23;22;20;21;,72;68;62;,0830;0842;0849;0858;,510.00;522.14;529.85;538.24;
1379,23,22,0,23,22,p,AM,2100,0,12.1,4,0,0,0,23;22;,72;,0830;0842;,510.00;522.14;
1380,23,22,1,23,22,p,AM,0,0,19.4,7,7.2269,0,0,23;24;21;22;,73;75;65;,0830;0833;0845;0849;,510.00;513.63;525.43;529.37;
1381,23,24,0,23,24,p,AM,700,0,3.6,2,0,0,0,23;24;,73;,0830;0833;,510.00;513.63;
1382,24,1,0,24,1,p,AM,100,0,28.1,15,0,0,0,24;13;12;3;1;,74;38;35;5;,0830;0847;0850;0854;0858;,510.00;527.03;530.06;534.08;538.09;
1383,24,1,1,24,1,p,AM,0,0,46.9,24,18.7809,0,0,24;23;14;11;12;3;1;,76;71;40;33;35;5;,0830;0833;0842;0855;0908;0912;0916;,510.00;513.60;522.31;535.27;548.84;552.86;556.87;
1384,24,4,0,24,4,p,AM,200,0,28.4,15,0,0,0,24;13;12;3;4;,74;38;35;6;,0830;0847;0850;0854;0858;,510.00;527.03;530.06;534.08;538.41;
